ea,segment,name,kind,value,used_by_functions,log_like
0x1408CA9D8,.rdata,??_R1A@?0A@EA@DERGeneralEncoder@CryptoPP@@8,bytes[4],40 95 97 00,,0
0x1408CAA00,.rdata,??_R4DERGeneralEncoder@CryptoPP@@6BWaitable@1@@,bytes[4],00 00 00 00,,0
0x1408CAA20,.rdata,??_R4BERSequenceDecoder@CryptoPP@@6BAlgorithm@1@@,bytes[4],00 00 00 00,,0
0x1408CAA40,.rdata,??_R3BERSequenceDecoder@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CAA60,.rdata,??_R2BERSequenceDecoder@CryptoPP@@8,bytes[4],B0 AA 8C 00,,0
0x1408CAAB0,.rdata,??_R1A@?0A@EA@BERSequenceDecoder@CryptoPP@@8,bytes[4],78 95 97 00,,0
0x1408CAAD8,.rdata,??_R4BERSequenceDecoder@CryptoPP@@6BWaitable@1@@,bytes[4],00 00 00 00,,0
0x1408CAAF8,.rdata,??_R4DERSequenceEncoder@CryptoPP@@6BAlgorithm@1@@,bytes[4],00 00 00 00,,0
0x1408CAB18,.rdata,??_R3DERSequenceEncoder@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CAB30,.rdata,??_R2DERSequenceEncoder@CryptoPP@@8,bytes[4],78 AB 8C 00,,0
0x1408CAB78,.rdata,??_R1A@?0A@EA@DERSequenceEncoder@CryptoPP@@8,bytes[4],B0 95 97 00,,0
0x1408CABA0,.rdata,??_R4DERSequenceEncoder@CryptoPP@@6BWaitable@1@@,bytes[4],00 00 00 00,,0
0x1408CABC0,.rdata,??_R4?$QuotientRing@V?$EuclideanDomainOf@VPolynomialMod2@CryptoPP@@@CryptoPP@@@CryptoPP@@6B@,bytes[4],00 00 00 00,,0
0x1408CABE0,.rdata,??_R3?$QuotientRing@V?$EuclideanDomainOf@VPolynomialMod2@CryptoPP@@@CryptoPP@@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CABF8,.rdata,??_R2?$QuotientRing@V?$EuclideanDomainOf@VPolynomialMod2@CryptoPP@@@CryptoPP@@@CryptoPP@@8,bytes[4],18 AC 8C 00,,0
0x1408CAC18,.rdata,??_R1A@?0A@EA@?$QuotientRing@V?$EuclideanDomainOf@VPolynomialMod2@CryptoPP@@@CryptoPP@@@CryptoPP@@8,bytes[4],F0 95 97 00,,0
0x1408CAC40,.rdata,??_R1A@?0A@EA@?$AbstractRing@VPolynomialMod2@CryptoPP@@@CryptoPP@@8,bytes[4],60 96 97 00,,0
0x1408CAC68,.rdata,??_R3?$AbstractRing@VPolynomialMod2@CryptoPP@@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CAC80,.rdata,??_R2?$AbstractRing@VPolynomialMod2@CryptoPP@@@CryptoPP@@8,bytes[4],40 AC 8C 00,,0
0x1408CAC98,.rdata,??_R1A@?0A@EA@?$AbstractGroup@VPolynomialMod2@CryptoPP@@@CryptoPP@@8,bytes[4],B0 96 97 00,,0
0x1408CACC0,.rdata,??_R3?$AbstractGroup@VPolynomialMod2@CryptoPP@@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CACD8,.rdata,??_R2?$AbstractGroup@VPolynomialMod2@CryptoPP@@@CryptoPP@@8,bytes[4],98 AC 8C 00,,0
0x1408CACE8,.rdata,??_R4?$EuclideanDomainOf@VPolynomialMod2@CryptoPP@@@CryptoPP@@6B@,bytes[4],00 00 00 00,,0
0x1408CAD08,.rdata,??_R3?$EuclideanDomainOf@VPolynomialMod2@CryptoPP@@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CAD20,.rdata,??_R2?$EuclideanDomainOf@VPolynomialMod2@CryptoPP@@@CryptoPP@@8,bytes[4],48 AD 8C 00,,0
0x1408CAD48,.rdata,??_R1A@?0A@EA@?$EuclideanDomainOf@VPolynomialMod2@CryptoPP@@@CryptoPP@@8,bytes[4],00 97 97 00,,0
0x1408CAD70,.rdata,??_R1A@?0A@EA@?$AbstractEuclideanDomain@VPolynomialMod2@CryptoPP@@@CryptoPP@@8,bytes[4],50 97 97 00,,0
0x1408CAD98,.rdata,??_R3?$AbstractEuclideanDomain@VPolynomialMod2@CryptoPP@@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CADB0,.rdata,??_R2?$AbstractEuclideanDomain@VPolynomialMod2@CryptoPP@@@CryptoPP@@8,bytes[4],70 AD 8C 00,,0
0x1408CADD0,.rdata,??_R4?$StringSinkTemplate@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@CryptoPP@@6BAlgorithm@1@@,bytes[4],00 00 00 00,,0
0x1408CADF0,.rdata,??_R3?$StringSinkTemplate@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CAE08,.rdata,??_R2?$StringSinkTemplate@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@CryptoPP@@8,bytes[4],48 AE 8C 00,,0
0x1408CAE48,.rdata,??_R1A@?0A@EA@?$StringSinkTemplate@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@CryptoPP@@8,bytes[4],B0 97 97 00,,0
0x1408CAE70,.rdata,??_R4?$StringSinkTemplate@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@CryptoPP@@6BWaitable@1@@,bytes[4],00 00 00 00,,0
0x1408CAE90,.rdata,??_R4?$DH_Domain@VDL_GroupParameters_GFP_DefaultSafePrime@CryptoPP@@U?$EnumToType@W4CofactorMultiplicationOption@CryptoPP@@$0A@@2@@CryptoPP@@6B@,bytes[4],00 00 00 00,,0
0x1408CAEB0,.rdata,??_R3?$DH_Domain@VDL_GroupParameters_GFP_DefaultSafePrime@CryptoPP@@U?$EnumToType@W4CofactorMultiplicationOption@CryptoPP@@$0A@@2@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CAEC8,.rdata,??_R2?$DH_Domain@VDL_GroupParameters_GFP_DefaultSafePrime@CryptoPP@@U?$EnumToType@W4CofactorMultiplicationOption@CryptoPP@@$0A@@2@@CryptoPP@@8,bytes[4],08 AF 8C 00,,0
0x1408CAF08,.rdata,??_R1A@?0A@EA@?$DH_Domain@VDL_GroupParameters_GFP_DefaultSafePrime@CryptoPP@@U?$EnumToType@W4CofactorMultiplicationOption@CryptoPP@@$0A@@2@@CryptoPP@@8,bytes[4],30 98 97 00,,0
0x1408CAF30,.rdata,??_R1A@?0A@EA@?$DL_SimpleKeyAgreementDomainBase@VInteger@CryptoPP@@@CryptoPP@@8,bytes[4],D0 98 97 00,,0
0x1408CAF58,.rdata,??_R3?$DL_SimpleKeyAgreementDomainBase@VInteger@CryptoPP@@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CAF70,.rdata,??_R2?$DL_SimpleKeyAgreementDomainBase@VInteger@CryptoPP@@@CryptoPP@@8,bytes[4],30 AF 8C 00,,0
0x1408CAFA8,.rdata,??_R1A@?0A@EA@SimpleKeyAgreementDomain@CryptoPP@@8,bytes[4],28 99 97 00,,0
0x1408CAFD0,.rdata,??_R3SimpleKeyAgreementDomain@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CAFE8,.rdata,??_R2SimpleKeyAgreementDomain@CryptoPP@@8,bytes[4],A8 AF 8C 00,,0
0x1408CB018,.rdata,??_R1A@?0A@EA@KeyAgreementAlgorithm@CryptoPP@@8,bytes[4],60 99 97 00,,0
0x1408CB040,.rdata,??_R3KeyAgreementAlgorithm@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CB058,.rdata,??_R2KeyAgreementAlgorithm@CryptoPP@@8,bytes[4],18 B0 8C 00,,0
0x1408CB080,.rdata,??_R4SelfTestFailure@CryptoPP@@6B@,bytes[4],00 00 00 00,,0
0x1408CB0A0,.rdata,??_R3SelfTestFailure@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CB0B8,.rdata,??_R2SelfTestFailure@CryptoPP@@8,bytes[4],D8 B0 8C 00,,0
0x1408CB0D8,.rdata,??_R1A@?0A@EA@SelfTestFailure@CryptoPP@@8,bytes[4],98 99 97 00,,0
0x1408CB100,.rdata,??_R4?$DL_GroupParameters_EC@VEC2N@CryptoPP@@@CryptoPP@@6BGeneratableCryptoMaterial@1@@,bytes[4],00 00 00 00,,0
0x1408CB120,.rdata,??_R3?$DL_GroupParameters_EC@VEC2N@CryptoPP@@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CB138,.rdata,??_R2?$DL_GroupParameters_EC@VEC2N@CryptoPP@@@CryptoPP@@8,bytes[4],78 B1 8C 00,,0
0x1408CB178,.rdata,??_R1A@?0A@EA@?$DL_GroupParameters_EC@VEC2N@CryptoPP@@@CryptoPP@@8,bytes[4],D0 99 97 00,,0
0x1408CB1A0,.rdata,??_R1A@?0A@EA@?$DL_GroupParametersImpl@V?$EcPrecomputation@VEC2N@CryptoPP@@@CryptoPP@@V?$DL_FixedBasePrecomputationImpl@UEC2NPoint@CryptoPP@@@2@V?$DL_GroupParameters@UEC2NPoint@CryptoPP@@@2@@CryptoPP@@8,bytes[4],20 9A 97 00,,0
0x1408CB1C8,.rdata,??_R3?$DL_GroupParametersImpl@V?$EcPrecomputation@VEC2N@CryptoPP@@@CryptoPP@@V?$DL_FixedBasePrecomputationImpl@UEC2NPoint@CryptoPP@@@2@V?$DL_GroupParameters@UEC2NPoint@CryptoPP@@@2@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CB1E0,.rdata,??_R2?$DL_GroupParametersImpl@V?$EcPrecomputation@VEC2N@CryptoPP@@@CryptoPP@@V?$DL_FixedBasePrecomputationImpl@UEC2NPoint@CryptoPP@@@2@V?$DL_GroupParameters@UEC2NPoint@CryptoPP@@@2@@CryptoPP@@8,bytes[4],A0 B1 8C 00,,0
0x1408CB218,.rdata,??_R1A@?0A@EA@?$DL_GroupParameters@UEC2NPoint@CryptoPP@@@CryptoPP@@8,bytes[4],F0 9A 97 00,,0
0x1408CB240,.rdata,??_R3?$DL_GroupParameters@UEC2NPoint@CryptoPP@@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CB258,.rdata,??_R2?$DL_GroupParameters@UEC2NPoint@CryptoPP@@@CryptoPP@@8,bytes[4],18 B2 8C 00,,0
0x1408CB288,.rdata,??_R4?$DL_GroupParameters_EC@VEC2N@CryptoPP@@@CryptoPP@@6BCryptoMaterial@1@@,bytes[4],00 00 00 00,,0
0x1408CB2A8,.rdata,??_R4?$CipherModeFinalTemplate_ExternalCipher@VECB_OneWay@CryptoPP@@@CryptoPP@@6BStreamTransformation@1@@,bytes[4],00 00 00 00,,0
0x1408CB2C8,.rdata,??_R3?$CipherModeFinalTemplate_ExternalCipher@VECB_OneWay@CryptoPP@@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CB2E0,.rdata,??_R2?$CipherModeFinalTemplate_ExternalCipher@VECB_OneWay@CryptoPP@@@CryptoPP@@8,bytes[4],30 B3 8C 00,,0
0x1408CB330,.rdata,??_R1A@?0A@EA@?$CipherModeFinalTemplate_ExternalCipher@VECB_OneWay@CryptoPP@@@CryptoPP@@8,bytes[4],40 9B 97 00,,0
0x1408CB358,.rdata,??_R1A@?0A@EA@ECB_OneWay@CryptoPP@@8,bytes[4],A0 9B 97 00,,0
0x1408CB380,.rdata,??_R3ECB_OneWay@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CB3A0,.rdata,??_R2ECB_OneWay@CryptoPP@@8,bytes[4],58 B3 8C 00,,0
0x1408CB3E8,.rdata,??_R4?$CipherModeFinalTemplate_ExternalCipher@VECB_OneWay@CryptoPP@@@CryptoPP@@6BSimpleKeyingInterface@1@@,bytes[4],00 00 00 00,,0
0x1408CB408,.rdata,??_R4?$CipherModeFinalTemplate_ExternalCipher@VCBC_Encryption@CryptoPP@@@CryptoPP@@6BStreamTransformation@1@@,bytes[4],00 00 00 00,,0
0x1408CB428,.rdata,??_R3?$CipherModeFinalTemplate_ExternalCipher@VCBC_Encryption@CryptoPP@@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CB440,.rdata,??_R2?$CipherModeFinalTemplate_ExternalCipher@VCBC_Encryption@CryptoPP@@@CryptoPP@@8,bytes[4],98 B4 8C 00,,0
0x1408CB498,.rdata,??_R1A@?0A@EA@?$CipherModeFinalTemplate_ExternalCipher@VCBC_Encryption@CryptoPP@@@CryptoPP@@8,bytes[4],D0 9B 97 00,,0
0x1408CB4C0,.rdata,??_R4?$CipherModeFinalTemplate_ExternalCipher@VCBC_Encryption@CryptoPP@@@CryptoPP@@6BSimpleKeyingInterface@1@@,bytes[4],00 00 00 00,,0
0x1408CB4E0,.rdata,??_R4?$CipherModeFinalTemplate_ExternalCipher@VCBC_Decryption@CryptoPP@@@CryptoPP@@6BStreamTransformation@1@@,bytes[4],00 00 00 00,,0
0x1408CB500,.rdata,??_R3?$CipherModeFinalTemplate_ExternalCipher@VCBC_Decryption@CryptoPP@@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CB520,.rdata,??_R2?$CipherModeFinalTemplate_ExternalCipher@VCBC_Decryption@CryptoPP@@@CryptoPP@@8,bytes[4],78 B5 8C 00,,0
0x1408CB578,.rdata,??_R1A@?0A@EA@?$CipherModeFinalTemplate_ExternalCipher@VCBC_Decryption@CryptoPP@@@CryptoPP@@8,bytes[4],40 9C 97 00,,0
0x1408CB5A0,.rdata,??_R4?$CipherModeFinalTemplate_ExternalCipher@VCBC_Decryption@CryptoPP@@@CryptoPP@@6BSimpleKeyingInterface@1@@,bytes[4],00 00 00 00,,0
0x1408CB5C0,.rdata,??_R4?$CipherModeFinalTemplate_ExternalCipher@VCBC_CTS_Encryption@CryptoPP@@@CryptoPP@@6BStreamTransformation@1@@,bytes[4],00 00 00 00,,0
0x1408CB5E0,.rdata,??_R3?$CipherModeFinalTemplate_ExternalCipher@VCBC_CTS_Encryption@CryptoPP@@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CB600,.rdata,??_R2?$CipherModeFinalTemplate_ExternalCipher@VCBC_CTS_Encryption@CryptoPP@@@CryptoPP@@8,bytes[4],60 B6 8C 00,,0
0x1408CB660,.rdata,??_R1A@?0A@EA@?$CipherModeFinalTemplate_ExternalCipher@VCBC_CTS_Encryption@CryptoPP@@@CryptoPP@@8,bytes[4],B0 9C 97 00,,0
0x1408CB688,.rdata,??_R1A@?0A@EA@CBC_CTS_Encryption@CryptoPP@@8,bytes[4],18 9D 97 00,,0
0x1408CB6B0,.rdata,??_R3CBC_CTS_Encryption@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CB6D0,.rdata,??_R2CBC_CTS_Encryption@CryptoPP@@8,bytes[4],88 B6 8C 00,,0
0x1408CB728,.rdata,??_R4?$CipherModeFinalTemplate_ExternalCipher@VCBC_CTS_Encryption@CryptoPP@@@CryptoPP@@6BSimpleKeyingInterface@1@@,bytes[4],00 00 00 00,,0
0x1408CB748,.rdata,??_R4?$CipherModeFinalTemplate_ExternalCipher@VCBC_CTS_Decryption@CryptoPP@@@CryptoPP@@6BStreamTransformation@1@@,bytes[4],00 00 00 00,,0
0x1408CB768,.rdata,??_R3?$CipherModeFinalTemplate_ExternalCipher@VCBC_CTS_Decryption@CryptoPP@@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CB780,.rdata,??_R2?$CipherModeFinalTemplate_ExternalCipher@VCBC_CTS_Decryption@CryptoPP@@@CryptoPP@@8,bytes[4],E0 B7 8C 00,,0
0x1408CB7E0,.rdata,??_R1A@?0A@EA@?$CipherModeFinalTemplate_ExternalCipher@VCBC_CTS_Decryption@CryptoPP@@@CryptoPP@@8,bytes[4],50 9D 97 00,,0
0x1408CB808,.rdata,??_R1A@?0A@EA@CBC_CTS_Decryption@CryptoPP@@8,bytes[4],B8 9D 97 00,,0
0x1408CB830,.rdata,??_R3CBC_CTS_Decryption@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CB850,.rdata,??_R2CBC_CTS_Decryption@CryptoPP@@8,bytes[4],08 B8 8C 00,,0
0x1408CB8A8,.rdata,??_R4?$CipherModeFinalTemplate_ExternalCipher@VCBC_CTS_Decryption@CryptoPP@@@CryptoPP@@6BSimpleKeyingInterface@1@@,bytes[4],00 00 00 00,,0
0x1408CB8C8,.rdata,??_R4?$AutoSeededX917RNG@VRijndael@CryptoPP@@@CryptoPP@@6B@,bytes[4],00 00 00 00,,0
0x1408CB8E8,.rdata,??_R3?$AutoSeededX917RNG@VRijndael@CryptoPP@@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CB900,.rdata,??_R2?$AutoSeededX917RNG@VRijndael@CryptoPP@@@CryptoPP@@8,bytes[4],30 B9 8C 00,,0
0x1408CB930,.rdata,??_R1A@?0A@EA@?$AutoSeededX917RNG@VRijndael@CryptoPP@@@CryptoPP@@8,bytes[4],F0 9D 97 00,,0
0x1408CB958,.rdata,??_R4DL_GroupParameters_GFP_DefaultSafePrime@CryptoPP@@6B@,bytes[4],00 00 00 00,,0
0x1408CB978,.rdata,??_R3DL_GroupParameters_GFP_DefaultSafePrime@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CB990,.rdata,??_R2DL_GroupParameters_GFP_DefaultSafePrime@CryptoPP@@8,bytes[4],F8 B9 8C 00,,0
0x1408CB9F8,.rdata,??_R1A@?0A@EA@DL_GroupParameters_GFP_DefaultSafePrime@CryptoPP@@8,bytes[4],40 9E 97 00,,0
0x1408CBA20,.rdata,??_R1A@?0A@EA@DL_GroupParameters_GFP@CryptoPP@@8,bytes[4],88 9E 97 00,,0
0x1408CBA48,.rdata,??_R3DL_GroupParameters_GFP@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CBA60,.rdata,??_R2DL_GroupParameters_GFP@CryptoPP@@8,bytes[4],20 BA 8C 00,,0
0x1408CBAC0,.rdata,??_R1A@?0A@EA@?$DL_GroupParameters_IntegerBasedImpl@VModExpPrecomputation@CryptoPP@@V?$DL_FixedBasePrecomputationImpl@VInteger@CryptoPP@@@2@@CryptoPP@@8,bytes[4],C0 9E 97 00,,0
0x1408CBAE8,.rdata,??_R3?$DL_GroupParameters_IntegerBasedImpl@VModExpPrecomputation@CryptoPP@@V?$DL_FixedBasePrecomputationImpl@VInteger@CryptoPP@@@2@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CBB00,.rdata,??_R2?$DL_GroupParameters_IntegerBasedImpl@VModExpPrecomputation@CryptoPP@@V?$DL_FixedBasePrecomputationImpl@VInteger@CryptoPP@@@2@@CryptoPP@@8,bytes[4],C0 BA 8C 00,,0
0x1408CBB58,.rdata,??_R1A@?0A@EA@?$DL_GroupParametersImpl@VModExpPrecomputation@CryptoPP@@V?$DL_FixedBasePrecomputationImpl@VInteger@CryptoPP@@@2@VDL_GroupParameters_IntegerBased@2@@CryptoPP@@8,bytes[4],60 9F 97 00,,0
0x1408CBB80,.rdata,??_R3?$DL_GroupParametersImpl@VModExpPrecomputation@CryptoPP@@V?$DL_FixedBasePrecomputationImpl@VInteger@CryptoPP@@@2@VDL_GroupParameters_IntegerBased@2@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CBBA0,.rdata,??_R2?$DL_GroupParametersImpl@VModExpPrecomputation@CryptoPP@@V?$DL_FixedBasePrecomputationImpl@VInteger@CryptoPP@@@2@VDL_GroupParameters_IntegerBased@2@@CryptoPP@@8,bytes[4],58 BB 8C 00,,0
0x1408CBBF0,.rdata,??_R1A@?0A@EA@DL_GroupParameters_IntegerBased@CryptoPP@@8,bytes[4],18 A0 97 00,,0
0x1408CBC18,.rdata,??_R3DL_GroupParameters_IntegerBased@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CBC30,.rdata,??_R2DL_GroupParameters_IntegerBased@CryptoPP@@8,bytes[4],F0 BB 8C 00,,0
0x1408CBC78,.rdata,??_R1A@?0A@EA@?$ASN1CryptoMaterial@V?$DL_GroupParameters@VInteger@CryptoPP@@@CryptoPP@@@CryptoPP@@8,bytes[4],60 A0 97 00,,0
0x1408CBCA0,.rdata,??_R3?$ASN1CryptoMaterial@V?$DL_GroupParameters@VInteger@CryptoPP@@@CryptoPP@@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CBCB8,.rdata,??_R2?$ASN1CryptoMaterial@V?$DL_GroupParameters@VInteger@CryptoPP@@@CryptoPP@@@CryptoPP@@8,bytes[4],78 BC 8C 00,,0
0x1408CBCF8,.rdata,??_R17?0A@EA@?$DL_GroupParameters@VInteger@CryptoPP@@@CryptoPP@@8,bytes[4],D0 A0 97 00,,0
0x1408CBD20,.rdata,??_R3?$DL_GroupParameters@VInteger@CryptoPP@@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CBD38,.rdata,??_R2?$DL_GroupParameters@VInteger@CryptoPP@@@CryptoPP@@8,bytes[4],68 BD 8C 00,,0
0x1408CBD68,.rdata,??_R1A@?0A@EA@?$DL_GroupParameters@VInteger@CryptoPP@@@CryptoPP@@8,bytes[4],D0 A0 97 00,,0
0x1408CBD90,.rdata,??_R17?0A@EA@CryptoParameters@CryptoPP@@8,bytes[4],78 4B 97 00,,0
0x1408CBDB8,.rdata,??_R4DL_GroupParameters_GFP_DefaultSafePrime@CryptoPP@@6BGeneratableCryptoMaterial@1@@,bytes[4],00 00 00 00,,0
0x1408CBDD8,.rdata,??_R4DL_GroupParameters_GFP_DefaultSafePrime@CryptoPP@@6BCryptoMaterial@1@@,bytes[4],00 00 00 00,,0
0x1408CBDF8,.rdata,??_R4MultiplicativeGroupT@?$AbstractRing@VPolynomialMod2@CryptoPP@@@CryptoPP@@6B@,bytes[4],00 00 00 00,,0
0x1408CBE18,.rdata,??_R3MultiplicativeGroupT@?$AbstractRing@VPolynomialMod2@CryptoPP@@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CBE30,.rdata,??_R2MultiplicativeGroupT@?$AbstractRing@VPolynomialMod2@CryptoPP@@@CryptoPP@@8,bytes[4],48 BE 8C 00,,0
0x1408CBE48,.rdata,??_R1A@?0A@EA@MultiplicativeGroupT@?$AbstractRing@VPolynomialMod2@CryptoPP@@@CryptoPP@@8,bytes[4],20 A1 97 00,,0
0x1408CBE70,.rdata,??_R4?$DL_GroupParametersImpl@V?$EcPrecomputation@VEC2N@CryptoPP@@@CryptoPP@@V?$DL_FixedBasePrecomputationImpl@UEC2NPoint@CryptoPP@@@2@V?$DL_GroupParameters@UEC2NPoint@CryptoPP@@@2@@CryptoPP@@6BGeneratableCryptoMaterial@1@@,bytes[4],00 00 00 00,,0
0x1408CBE90,.rdata,??_R4?$DL_GroupParametersImpl@V?$EcPrecomputation@VEC2N@CryptoPP@@@CryptoPP@@V?$DL_FixedBasePrecomputationImpl@UEC2NPoint@CryptoPP@@@2@V?$DL_GroupParameters@UEC2NPoint@CryptoPP@@@2@@CryptoPP@@6BCryptoMaterial@1@@,bytes[4],00 00 00 00,,0
0x1408CBEB0,.rdata,??_R4P1363_MGF1@CryptoPP@@6B@,bytes[4],00 00 00 00,,0
0x1408CBED0,.rdata,??_R3P1363_MGF1@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CBEE8,.rdata,??_R2P1363_MGF1@CryptoPP@@8,bytes[4],00 BF 8C 00,,0
0x1408CBF00,.rdata,??_R1A@?0A@EA@P1363_MGF1@CryptoPP@@8,bytes[4],88 A1 97 00,,0
0x1408CBF28,.rdata,??_R1A@?0A@EA@MaskGeneratingFunction@CryptoPP@@8,bytes[4],B8 A1 97 00,,0
0x1408CBF50,.rdata,??_R3MaskGeneratingFunction@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CBF68,.rdata,??_R2MaskGeneratingFunction@CryptoPP@@8,bytes[4],28 BF 8C 00,,0
0x1408CBF78,.rdata,??_R4DL_GroupParameters_GFP@CryptoPP@@6B@,bytes[4],00 00 00 00,,0
0x1408CBF98,.rdata,??_R4DL_GroupParameters_GFP@CryptoPP@@6BGeneratableCryptoMaterial@1@@,bytes[4],00 00 00 00,,0
0x1408CBFB8,.rdata,??_R4DL_GroupParameters_GFP@CryptoPP@@6BCryptoMaterial@1@@,bytes[4],00 00 00 00,,0
0x1408CBFD8,.rdata,??_R4?$EcPrecomputation@VEC2N@CryptoPP@@@CryptoPP@@6B@,bytes[4],00 00 00 00,,0
0x1408CBFF8,.rdata,??_R3?$EcPrecomputation@VEC2N@CryptoPP@@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CC010,.rdata,??_R2?$EcPrecomputation@VEC2N@CryptoPP@@@CryptoPP@@8,bytes[4],28 C0 8C 00,,0
0x1408CC028,.rdata,??_R1A@?0A@EA@?$EcPrecomputation@VEC2N@CryptoPP@@@CryptoPP@@8,bytes[4],00 A2 97 00,,0
0x1408CC050,.rdata,??_R1A@?0A@EA@?$DL_GroupPrecomputation@UEC2NPoint@CryptoPP@@@CryptoPP@@8,bytes[4],50 A2 97 00,,0
0x1408CC078,.rdata,??_R3?$DL_GroupPrecomputation@UEC2NPoint@CryptoPP@@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CC090,.rdata,??_R2?$DL_GroupPrecomputation@UEC2NPoint@CryptoPP@@@CryptoPP@@8,bytes[4],50 C0 8C 00,,0
0x1408CC0A0,.rdata,??_R4EC2N@CryptoPP@@6B@,bytes[4],00 00 00 00,,0
0x1408CC0C0,.rdata,??_R3EC2N@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CC0D8,.rdata,??_R2EC2N@CryptoPP@@8,bytes[4],F0 C0 8C 00,,0
0x1408CC0F0,.rdata,??_R1A@?0A@EA@EC2N@CryptoPP@@8,bytes[4],A0 A2 97 00,,0
0x1408CC118,.rdata,??_R1A@?0A@EA@?$AbstractGroup@UEC2NPoint@CryptoPP@@@CryptoPP@@8,bytes[4],D0 A2 97 00,,0
0x1408CC140,.rdata,??_R3?$AbstractGroup@UEC2NPoint@CryptoPP@@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CC158,.rdata,??_R2?$AbstractGroup@UEC2NPoint@CryptoPP@@@CryptoPP@@8,bytes[4],18 C1 8C 00,,0
0x1408CC168,.rdata,??_R4?$DL_FixedBasePrecomputationImpl@UEC2NPoint@CryptoPP@@@CryptoPP@@6B@,bytes[4],00 00 00 00,,0
0x1408CC188,.rdata,??_R3?$DL_FixedBasePrecomputationImpl@UEC2NPoint@CryptoPP@@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CC1A0,.rdata,??_R2?$DL_FixedBasePrecomputationImpl@UEC2NPoint@CryptoPP@@@CryptoPP@@8,bytes[4],B8 C1 8C 00,,0
0x1408CC1B8,.rdata,??_R1A@?0A@EA@?$DL_FixedBasePrecomputationImpl@UEC2NPoint@CryptoPP@@@CryptoPP@@8,bytes[4],20 A3 97 00,,0
0x1408CC1E0,.rdata,??_R1A@?0A@EA@?$DL_FixedBasePrecomputation@UEC2NPoint@CryptoPP@@@CryptoPP@@8,bytes[4],80 A3 97 00,,0
0x1408CC208,.rdata,??_R3?$DL_FixedBasePrecomputation@UEC2NPoint@CryptoPP@@@CryptoPP@@8,bytes[4],00 00 00 00,,0
0x1408CC220,.rdata,??_R2?$DL_FixedBasePrecomputation@UEC2NPoint@CryptoPP@@@CryptoPP@@8,bytes[4],E0 C1 8C 00,,0
0x1408CC230,.rdata,??_R4?$DL_GroupPrecomputation@UEC2NPoint@CryptoPP@@@CryptoPP@@6B@,bytes[4],00 00 00 00,,0
0x1408CC250,.rdata,??_R4?$DL_FixedBasePrecomputation@UEC2NPoint@CryptoPP@@@CryptoPP@@6B@,bytes[4],00 00 00 00,,0
